run_id,t_single_alarm,t_relation_detect,lead_time,switching_mean,dominance_mean,dominant_pair,d2_post_mean,d2_pre_mean
1,200,390,-190,0.08174603174603175,0.9571726190476191,XMEAS7-XMEAS11,6.705448490786779,0.8166128257839826
2,240,280,-40,0.07700892857142858,0.968611111111111,XMEAS7-XMEAS11,9.099356054605872,0.7250455763751723
3,200,250,-50,0.1209077380952381,0.9511111111111111,XMEAS7-XMEAS11,9.388579367515971,0.8858078311969958
4,230,290,-60,0.09300595238095237,0.9459226190476191,XMEAS7-XMEAS11,7.57415010318619,0.4502887380876072
5,240,350,-110,0.08603670634920635,0.9790128968253968,XMEAS7-XMEAS11,8.517065416781538,1.3961066631739527
6,200,290,-90,0.1472718253968254,0.9365128968253968,XMEAS7-XMEAS11,6.008380321349208,1.0599921493360958
7,200,290,-90,0.08080357142857143,0.9786111111111111,XMEAS7-XMEAS11,10.382324588795683,0.9131216860866295
8,230,270,-40,0.07663690476190477,0.9569097222222223,XMEAS7-XMEAS11,10.683479923801906,0.4528413994995555
9,200,310,-110,0.05074404761904762,0.9631597222222222,XMEAS7-XMEAS11,4.157347390084097,1.5266296768052932
10,200,250,-50,0.08174603174603175,0.9588740079365078,XMEAS7-XMEAS11,7.285128188831901,0.746111585943163
11,250,300,-50,0.0939484126984127,0.9780257936507937,XMEAS7-XMEAS11,5.230633810876458,0.3807804766933455
12,200,540,-340,0.07266865079365079,0.9690128968253969,XMEAS7-XMEAS11,7.054325540936017,0.9264298386725391
13,250,370,-120,0.0875,0.96875,XMEAS7-XMEAS11,6.221385610005918,1.4198259384481304
14,240,240,0,0.04987599206349207,0.9459226190476191,XMEAS7-XMEAS11,7.007742657701307,0.7953863375193587
15,200,250,-50,0.2190724206349206,0.9073115079365077,XMEAS7-XMEAS11,6.894129284097029,0.9232080770774532
16,200,310,-110,0.08157242063492062,0.9527628968253967,XMEAS7-XMEAS11,8.189789940014986,0.9134547703595901
17,210,230,-20,0.04020337301587301,0.9824999999999999,XMEAS7-XMEAS11,8.6484977676654,0.6627976826150146
18,250,500,-250,0.11376488095238095,0.9613740079365078,XMEAS7-XMEAS11,8.156638994749878,0.6164468368813104
19,260,270,-10,0.10505952380952381,0.930922619047619,XMEAS7-XMEAS11,8.559533987830994,0.4777447478986329
20,200,260,-60,0.07271825396825396,0.9474355158730159,XMEAS7-XMEAS11,5.912412330481034,0.8746470954961346
21,270,330,-60,0.14873511904761905,0.9213244047619048,XMEAS7-XMEAS11,8.543144379679319,0.41060640458559483
22,240,260,-20,0.21924603174603172,0.9286111111111112,XMEAS7-XMEAS11,5.123339568252717,1.1423233910943427
23,240,270,-30,0.10865575396825397,0.9673611111111111,XMEAS7-XMEAS11,6.5618484224314955,0.8246620732550981
24,200,280,-80,0.1099702380952381,0.9324999999999999,XMEAS7-XMEAS11,6.808777232959836,0.7748561386876799
25,200,310,-110,0.126140873015873,0.96125,XMEAS7-XMEAS11,6.687119701051297,1.1913437471890322
26,200,470,-270,0.18370535714285716,0.9046726190476189,XMEAS7-XMEAS11,11.342636891150276,0.8349707513457786
27,250,290,-40,0.03030753968253968,0.9632886904761906,XMEAS7-XMEAS11,9.569501957599154,0.9694604857816858
28,320,330,-10,0.11021825396825395,0.9623611111111112,XMEAS7-XMEAS11,7.343704818620185,1.25392382937801
29,290,330,-40,0.09419642857142858,0.9507886904761904,XMEAS7-XMEAS11,5.624246909233574,0.7287720003948164
30,200,410,-210,0.14575892857142855,0.925,XMEAS7-XMEAS11,3.883254102221543,0.8051460599201244
31,230,250,-20,0.04141865079365079,0.9712499999999998,XMEAS7-XMEAS11,8.029972198207025,1.9756962212732712
32,200,290,-90,0.10183531746031745,0.9586111111111112,XMEAS7-XMEAS11,6.017696849471166,1.433264668515508
33,240,260,-20,0.05575396825396826,0.9602628968253967,XMEAS7-XMEAS11,4.517741238702229,0.4431970374940728
34,200,280,-80,0.06604662698412699,0.9925,XMEAS7-XMEAS11,9.255919469469967,0.8619337106129598
35,270,280,-10,0.15922619047619047,0.9481597222222222,XMEAS7-XMEAS11,4.540376137604893,1.1019963080361244
36,200,360,-160,0.09853670634920636,0.927435515873016,XMEAS7-XMEAS11,6.700858586818464,0.7172802506532796
37,220,280,-60,0.0275297619047619,0.9912500000000002,XMEAS7-XMEAS11,12.383019493027032,0.7318774738674159
38,280,360,-80,0.08603670634920635,0.9675,XMEAS7-XMEAS11,10.101021152707688,0.7928102657039652
39,240,290,-50,0.09243551587301586,0.975,XMEAS7-XMEAS11,11.25506130457333,1.1131303278247924
40,260,290,-30,0.059474206349206346,0.9550000000000001,XMEAS7-XMEAS11,6.730994482982268,0.82205150904127
41,210,360,-150,0.18214285714285713,0.8799355158730158,XMEAS7-XMEAS11,6.225392590814852,0.8656347630539841
42,200,370,-170,0.07646329365079366,0.9542757936507936,XMEAS7-XMEAS11,9.285784024542656,0.6826595337355897
43,250,330,-80,0.0720982142857143,0.9690128968253969,XMEAS7-XMEAS11,8.87250116639824,0.9845343880361385
44,200,300,-100,0.06463293650793651,0.9675,XMEAS7-XMEAS11,6.908937210233293,1.57068853555787
45,210,270,-60,0.05739087301587301,0.9531597222222221,XMEAS7-XMEAS11,5.816516481296463,1.9271313725166734
46,230,230,0,0.056051587301587304,0.9619097222222222,XMEAS7-XMEAS11,10.811936291787926,0.5983830581245263
47,230,260,-30,0.025570436507936507,0.9887499999999999,XMEAS7-XMEAS11,9.247923024211323,0.9910105516527518
48,230,250,-20,0.1097718253968254,0.9277628968253968,XMEAS7-XMEAS11,5.530303857462933,1.3008397574405428
49,200,270,-70,0.10518353174603175,0.9260515873015873,XMEAS7-XMEAS11,7.997118267014869,0.6807155570415168
50,200,390,-190,0.13092757936507937,0.9662499999999998,XMEAS7-XMEAS11,7.515132684302587,0.31534976028325085
51,200,240,-40,0.14697420634920638,0.9078869047619047,XMEAS7-XMEAS11,7.26972028804622,0.5714430110303744
52,250,290,-40,0.06339285714285714,0.9817757936507936,XMEAS7-XMEAS11,7.6382212193486865,0.3982585623907517
53,200,400,-200,0.06421130952380952,0.9637499999999999,XMEAS7-XMEAS11,8.12998128059918,0.5081068885266404
54,200,260,-60,0.031820436507936506,0.9850000000000001,XMEAS7-XMEAS11,11.172464586730097,0.9466608038912424
55,280,300,-20,0.0818204365079365,0.98125,XMEAS7-XMEAS11,11.903771495988082,1.225744216759799
56,240,410,-170,0.0875,0.96,XMEAS7-XMEAS11,9.862594654236075,0.5390344780444912
57,300,450,-150,0.22328869047619052,0.9695486111111112,XMEAS7-XMEAS11,3.001745471566875,0.7298725758393895
58,200,330,-130,0.05,0.98375,XMEAS7-XMEAS11,4.698894250749696,0.8889312820209584
59,240,250,-10,0.06812996031746031,0.9675744047619048,XMEAS7-XMEAS11,6.555176447234389,0.27886809400259505
60,200,240,-40,0.10228174603174603,0.9706597222222222,XMEAS7-XMEAS11,6.218919274066126,0.4211734289511773
61,220,260,-40,0.1902281746031746,0.9280257936507935,XMEAS7-XMEAS11,6.023202973891048,1.0284920336208108
62,200,230,-30,0.15669642857142857,0.9107886904761905,XMEAS7-XMEAS11,7.617729722109746,0.733831602126831
63,250,400,-150,0.15977182539682538,0.9020386904761905,XMEAS7-XMEAS11,5.156261451421163,0.5152848779291327
64,200,270,-70,0.06091269841269842,0.9790128968253968,XMEAS7-XMEAS11,9.569432355291639,0.8844420676334451
65,230,280,-50,0.07336309523809523,0.97625,XMEAS7-XMEAS11,8.144591234969571,1.4131376328931016
66,230,250,-20,0.04645337301587301,0.98375,XMEAS7-XMEAS11,14.623754509735642,0.9632702046405077
67,200,260,-60,0.08606150793650794,0.9581597222222221,XMEAS7-XMEAS11,8.880132612238285,0.7680366656802647
68,200,280,-80,0.07254464285714286,0.9662499999999999,XMEAS7-XMEAS11,7.908777197233604,0.778637508190756
69,200,280,-80,0.07058531746031746,0.9565128968253969,XMEAS7-XMEAS11,9.485716256263798,0.8702061630985928
70,200,320,-120,0.11785714285714285,0.9613244047619048,XMEAS7-XMEAS11,5.371816707685353,0.5943217272611748
71,280,410,-130,0.13549107142857142,0.9698115079365079,XMEAS7-XMEAS11,7.072954195773553,0.6842516012102875
72,240,270,-30,0.06016865079365079,0.9561111111111111,XMEAS7-XMEAS11,5.632704620195912,0.763972690296082
73,200,380,-180,0.09563492063492063,0.9706597222222222,XMEAS7-XMEAS11,10.1486130665245,0.6696853075107657
74,200,280,-80,0.0771577380952381,0.9553869047619047,XMEAS7-XMEAS11,9.211397113443175,0.7641296704514297
