run_id,t_single_alarm,t_relation_detect,lead_time,switching_mean,dominance_mean,dominant_pair,d2_post_mean,d2_pre_mean
228,200,,,0.4722966269841269,0.7990128968253968,XMEAS9-XMEAS10,0.9359068375889208,0.8538823632179867
229,200,,,0.35106646825396826,0.7970386904761905,XMEAS8-XMEAS9,0.7403508211285242,0.835451674429439
230,310,,,0.39325396825396824,0.8155257936507937,XMEAS8-XMEAS9,0.7386810150238942,0.33281463855630183
231,200,630.0,-430.0,0.3719742063492063,0.8292757936507936,XMEAS7-XMEAS9,1.2552572432922884,0.9690839539165745
232,200,,,0.4392113095238095,0.808561507936508,XMEAS8-XMEAS10,0.8031981601581283,1.4077661243673993
233,280,,,0.43174603174603166,0.8140128968253968,XMEAS10-XMEAS11,0.6736576096829392,0.4862767228616019
234,270,,,0.46143353174603174,0.7886855158730158,XMEAS8-XMEAS9,0.7813235113532807,0.40600008372388524
235,200,,,0.4495039682539682,0.7852628968253968,XMEAS8-XMEAS9,0.6042272149034054,0.47459801971990084
236,200,,,0.3796130952380952,0.8486111111111111,XMEAS8-XMEAS9,0.7227342691983795,1.3644102303015646
237,250,,,0.46103670634920635,0.7780257936507936,XMEAS7-XMEAS8,0.5984829411252319,1.4752303081622034
238,280,,,0.40252976190476186,0.7915128968253968,XMEAS10-XMEAS11,0.7252055463732688,0.4190367629850809
239,200,500.0,-300.0,0.31299603174603174,0.8701240079365078,XMEAS8-XMEAS10,1.0780952848673473,0.4993656312351156
240,200,,,0.41324404761904765,0.7962499999999999,XMEAS8-XMEAS9,0.7480095215901476,0.8752188636271231
241,230,,,0.29632936507936514,0.8200744047619046,XMEAS8-XMEAS10,0.7779176844979159,0.28207255611430165
242,200,,,0.5124503968253968,0.786185515873016,XMEAS8-XMEAS10,0.8844177342975896,0.6117035532364167
243,200,,,0.338764880952381,0.78375,XMEAS7-XMEAS8,0.7119531737930714,1.576378248860254
244,230,,,0.5239335317460317,0.8419097222222222,XMEAS8-XMEAS10,0.6665761166845205,1.483083529706824
245,280,,,0.4681051587301587,0.82,XMEAS7-XMEAS9,0.8369198315431328,0.5225038970386141
246,200,,,0.3041666666666667,0.862624007936508,XMEAS8-XMEAS9,0.7288637341984264,0.610354573946499
247,200,,,0.4183779761904761,0.8170386904761905,XMEAS8-XMEAS9,0.8491433125664833,0.7158818213912578
248,220,,,0.3530257936507937,0.8513244047619049,XMEAS7-XMEAS10,0.6990808437721571,0.5675476570491588
249,210,,,0.5075892857142856,0.76625,XMEAS8-XMEAS9,0.6663163981010685,0.5204047225898911
