run_id,t_single_alarm,t_relation_detect,lead_time,switching_mean,dominance_mean,dominant_pair,d2_post_mean,d2_pre_mean
22,220,670.0,-450.0,0.364905753968254,0.9023611111111112,XMEAS7-XMEAS9,1.3750366158515424,1.1423233910943427
23,260,,,0.31560019841269843,0.9073611111111113,XMEAS7-XMEAS9,0.9747918759734674,0.8246620732550981
24,200,380.0,-180.0,0.38340773809523815,0.8419097222222222,XMEAS7-XMEAS9,1.293864456737881,0.7748561386876799
25,200,,,0.2844742063492064,0.8950000000000001,XMEAS7-XMEAS9,1.071182023765237,1.1913437471890322
26,200,,,0.3503720238095238,0.8634226190476191,XMEAS8-XMEAS9,1.1201371132130955,0.8349707513457786
27,270,560.0,-290.0,0.32475198412698414,0.9070386904761906,XMEAS7-XMEAS9,1.3269404837565077,0.9694604857816858
28,370,550.0,-180.0,0.310218253968254,0.8336111111111112,XMEAS7-XMEAS9,1.1180033498633182,1.25392382937801
29,310,,,0.25669642857142855,0.8757886904761906,XMEAS7-XMEAS9,0.9549311490162576,0.7287720003948164
30,200,,,0.2763144841269841,0.8725000000000002,XMEAS7-XMEAS9,0.9939318011910011,0.8051460599201244
31,230,,,0.36798115079365085,0.8549999999999999,XMEAS7-XMEAS9,0.7981653434131486,1.9756962212732712
32,200,,,0.19211309523809522,0.9375,XMEAS7-XMEAS9,1.180832382962881,1.433264668515508
33,240,,,0.4099206349206349,0.8727628968253969,XMEAS7-XMEAS10,0.8410408937790717,0.4431970374940728
34,200,,,0.34104662698412697,0.9087499999999998,XMEAS7-XMEAS9,0.906080641221903,0.8619337106129598
35,220,540.0,-320.0,0.3371775793650794,0.8806597222222223,XMEAS7-XMEAS9,1.1521647921234488,1.1019963080361244
36,200,450.0,-250.0,0.22827380952380955,0.9038244047619047,XMEAS7-XMEAS9,1.059632768248403,0.7172802506532796
37,200,,,0.3656001984126984,0.8487500000000001,XMEAS7-XMEAS9,1.0431160919782458,0.7318774738674159
38,200,750.0,-550.0,0.3441964285714286,0.8862500000000001,XMEAS7-XMEAS9,1.3206512268505577,0.7928102657039652
39,250,,,0.39104662698412695,0.8887500000000002,XMEAS7-XMEAS9,1.0858746591535482,1.1131303278247924
40,260,,,0.2596478174603175,0.85625,XMEAS7-XMEAS9,1.0499066363854825,0.82205150904127
41,210,910.0,-700.0,0.4323164682539682,0.8767757936507937,XMEAS7-XMEAS8,1.1451574738995027,0.8656347630539841
42,200,300.0,-100.0,0.28201884920634923,0.8267757936507938,XMEAS7-XMEAS9,1.09318717000641,0.6826595337355897
43,240,410.0,-170.0,0.25682043650793646,0.9477628968253967,XMEAS7-XMEAS9,1.1132889721573211,0.9845343880361385
44,200,860.0,-660.0,0.40473710317460315,0.8887499999999999,XMEAS7-XMEAS9,1.2823687379664044,1.57068853555787
45,210,250.0,-40.0,0.2268353174603175,0.8544097222222222,XMEAS7-XMEAS9,1.3837629475663495,1.9271313725166734
46,290,,,0.38521825396825393,0.8181597222222223,XMEAS7-XMEAS9,1.0881476373311787,0.5983830581245263
47,220,,,0.2602926587301587,0.9,XMEAS7-XMEAS9,1.21194935856104,0.9910105516527518
48,220,,,0.2208829365079365,0.897762896825397,XMEAS7-XMEAS9,1.219815359065484,1.3008397574405428
49,200,,,0.3982390873015873,0.8660515873015873,XMEAS7-XMEAS10,0.9543879715442867,0.6807155570415168
50,200,,,0.3642609126984127,0.9,XMEAS7-XMEAS9,1.1229525816519768,0.31534976028325085
51,200,310.0,-110.0,0.2275297619047619,0.9003869047619049,XMEAS7-XMEAS9,1.4526196285726969,0.5714430110303744
52,220,560.0,-340.0,0.2760664682539683,0.9180257936507937,XMEAS7-XMEAS9,1.3340965914866127,0.3982585623907517
53,200,,,0.43782242063492066,0.7787499999999999,XMEAS7-XMEAS9,0.7777430530866061,0.5081068885266404
54,200,360.0,-160.0,0.23239087301587302,0.8825000000000001,XMEAS7-XMEAS9,1.5332677929656344,0.9466608038912424
55,250,790.0,-540.0,0.15543154761904762,0.9675,XMEAS7-XMEAS9,1.4264882836796264,1.225744216759799
56,210,,,0.30833333333333335,0.95375,XMEAS7-XMEAS9,1.0372902200135659,0.5390344780444912
57,220,,,0.2441220238095238,0.8556597222222223,XMEAS7-XMEAS9,0.9158657859206241,0.7298725758393895
58,200,,,0.32435515873015874,0.8574999999999999,XMEAS7-XMEAS9,0.8187980709994596,0.8889312820209584
59,210,580.0,-370.0,0.3308035714285714,0.8705257936507937,XMEAS7-XMEAS9,1.3524462149850203,0.27886809400259505
60,200,,,0.27745535714285713,0.8594097222222221,XMEAS7-XMEAS9,1.3169471752080895,0.4211734289511773
61,210,550.0,-340.0,0.36661706349206347,0.8742757936507939,XMEAS7-XMEAS9,1.236526245287486,1.0284920336208108
62,200,,,0.3053075396825397,0.8982886904761905,XMEAS7-XMEAS9,1.2505126617721882,0.733831602126831
63,250,310.0,-60.0,0.2740575396825397,0.8570386904761905,XMEAS7-XMEAS9,1.136590952044579,0.5152848779291327
64,200,480.0,-280.0,0.3942460317460318,0.8827628968253969,XMEAS8-XMEAS11,1.0525963739192365,0.8844420676334451
65,330,,,0.2858630952380953,0.93875,XMEAS7-XMEAS9,1.2784098733955893,1.4131376328931016
66,290,,,0.3131200396825397,0.8637499999999999,XMEAS8-XMEAS9,0.7760148252652763,0.9632702046405077
67,200,,,0.3570684523809524,0.8106597222222222,XMEAS7-XMEAS9,0.960342578813739,0.7680366656802647
68,200,900.0,-700.0,0.34893353174603176,0.8675,XMEAS7-XMEAS9,1.150768146806736,0.778637508190756
69,200,,,0.3344742063492064,0.8840128968253967,XMEAS7-XMEAS9,0.7550341206482181,0.8702061630985928
70,200,,,0.35935019841269844,0.7950744047619047,XMEAS7-XMEAS9,1.0131156379038166,0.5943217272611748
71,250,,,0.3854910714285714,0.8496726190476191,XMEAS7-XMEAS9,1.0286424534816596,0.6842516012102875
72,200,800.0,-600.0,0.29506448412698416,0.846111111111111,XMEAS8-XMEAS9,1.1152974808224168,0.763972690296082
73,200,,,0.5414682539682539,0.7645486111111112,XMEAS10-XMEAS11,0.7948045657289609,0.6696853075107657
74,200,,,0.3703869047619047,0.9253869047619048,XMEAS7-XMEAS9,0.8983826210903871,0.7641296704514297
75,200,,,0.19166666666666665,0.925,XMEAS7-XMEAS9,1.094493027040174,0.9559234323377264
76,220,,,0.35133928571428574,0.9224355158730159,XMEAS7-XMEAS9,1.2418935596126754,0.4933269349856106
77,200,900.0,-700.0,0.40947420634920634,0.8452628968253968,XMEAS7-XMEAS10,1.0291933361439154,0.5665860579269605
78,210,880.0,-670.0,0.24002976190476194,0.8481597222222224,XMEAS7-XMEAS9,1.330914442496597,0.5099714411345118
79,240,850.0,-610.0,0.3680555555555555,0.84375,XMEAS7-XMEAS9,1.2655932611254843,0.8995959669497173
80,230,,,0.3321924603174603,0.902172619047619,XMEAS7-XMEAS9,1.0456530513167135,0.6595707432617336
81,200,770.0,-570.0,0.26919642857142856,0.9512500000000002,XMEAS7-XMEAS9,1.3627892058100877,0.7017836843420598
82,260,,,0.46842757936507945,0.8516369047619048,XMEAS7-XMEAS9,0.912990399166236,0.4951534122607016
83,220,,,0.42948908730158736,0.7942757936507936,XMEAS7-XMEAS9,0.8930459814934701,0.949265254498714
84,200,420.0,-220.0,0.21267361111111108,0.9550000000000001,XMEAS7-XMEAS9,1.377758083718063,1.089976212855586
85,260,410.0,-150.0,0.2514384920634921,0.915,XMEAS7-XMEAS9,1.0920666319497851,1.1089172326897585
86,200,,,0.41351686507936514,0.8280257936507937,XMEAS7-XMEAS9,0.900817435712218,0.4669813546866504
87,240,750.0,-510.0,0.3098462301587302,0.8418998015873015,XMEAS7-XMEAS9,1.2866110314049752,0.5614677304748151
88,200,630.0,-430.0,0.33296130952380953,0.8455257936507937,XMEAS7-XMEAS9,1.1497052879494964,0.6275883056254519
89,200,450.0,-250.0,0.327405753968254,0.9444097222222222,XMEAS7-XMEAS9,1.200401904734203,0.7886605996009431
90,240,,,0.27361111111111114,0.8662500000000002,XMEAS7-XMEAS9,1.0097537358829698,0.9823269181885624
91,240,840.0,-600.0,0.3295386904761905,0.8498115079365082,XMEAS7-XMEAS9,1.1774710805962028,1.265978794561707
92,220,790.0,-570.0,0.3253224206349206,0.89625,XMEAS7-XMEAS9,1.3941513189544037,0.566358259275945
93,230,620.0,-390.0,0.45240575396825394,0.8616369047619047,XMEAS7-XMEAS9,1.188502750854682,0.4601797112704225
94,220,,,0.40997023809523814,0.839935515873016,XMEAS7-XMEAS9,0.9113585388392259,0.4480822591061997
95,200,,,0.1871279761904762,0.8986855158730158,XMEAS7-XMEAS9,1.3063183920440287,1.002256457611989
96,270,,,0.4373263888888889,0.8927628968253968,XMEAS7-XMEAS9,1.0343603383431574,0.2728178775810641
97,200,,,0.35796130952380956,0.87375,XMEAS7-XMEAS9,1.155372702993621,0.6872459494592379
98,200,,,0.3549107142857143,0.8286111111111112,XMEAS7-XMEAS8,0.9029167146283464,0.7077462019527224
99,230,710.0,-480.0,0.31128472222222225,0.8825,XMEAS7-XMEAS9,1.238224881811123,0.8446552825881809
100,200,,,0.3777033730158731,0.8330257936507938,XMEAS7-XMEAS9,1.1910861353239102,1.0944488854862848
101,200,,,0.32740575396825394,0.9038740079365081,XMEAS7-XMEAS9,1.1562244219335949,0.8725550320658365
102,260,,,0.3628720238095238,0.8431597222222222,XMEAS7-XMEAS8,0.9771435904804502,0.5829823883392276
103,200,,,0.3655257936507937,0.8473015873015873,XMEAS7-XMEAS9,0.9850290226235086,0.4635470496444756
104,230,,,0.43365575396825395,0.8925000000000001,XMEAS7-XMEAS9,1.011692561614688,1.4395457644812921
105,200,580.0,-380.0,0.24432043650793647,0.94375,XMEAS7-XMEAS9,1.166817003480388,0.863880403105247
106,200,310.0,-110.0,0.2310515873015873,0.9087500000000001,XMEAS7-XMEAS9,1.4745847590929473,1.3366534015809268
107,210,,,0.32643849206349207,0.87375,XMEAS7-XMEAS9,1.069358481903084,0.7428009411519253
108,200,,,0.44020337301587303,0.8,XMEAS7-XMEAS9,0.9447536043173834,0.6248286640057739
109,200,,,0.37770337301587303,0.7940128968253968,XMEAS7-XMEAS9,0.8554691288604225,0.9435639461219504
110,250,,,0.35808531746031746,0.8169097222222224,XMEAS7-XMEAS9,0.8877694340147935,0.7001772243072765
111,200,700.0,-500.0,0.2805059523809524,0.8763244047619047,XMEAS7-XMEAS9,1.122877981572305,0.761763923314077
112,200,,,0.5210317460317461,0.7852628968253968,XMEAS7-XMEAS9,0.8512228639952,1.0690603498153617
113,230,910.0,-680.0,0.33812003968253973,0.88125,XMEAS7-XMEAS9,1.0901950985182034,0.9357273261865998
114,200,,,0.4389384920634921,0.8440128968253969,XMEAS7-XMEAS9,0.866131441993795,1.8747482081935107
115,260,,,0.26490575396825394,0.86875,XMEAS7-XMEAS9,0.834821532756016,1.1156285154520404
116,230,,,0.3571428571428571,0.89125,XMEAS7-XMEAS9,1.0187856846455532,0.5713593759374996
117,230,,,0.23685515873015875,0.9161111111111113,XMEAS7-XMEAS9,1.0168857087528695,1.2637935537069982
118,200,400.0,-200.0,0.3488095238095238,0.8717757936507937,XMEAS7-XMEAS9,1.6037608108035517,0.3217978383029351
119,310,,,0.326264880952381,0.8492757936507935,XMEAS7-XMEAS9,1.085992542575702,0.726444052299188
120,230,,,0.3676835317460318,0.8662500000000002,XMEAS7-XMEAS9,1.1005683400743411,2.1392813280661054
121,260,600.0,-340.0,0.42519841269841274,0.8259226190476191,XMEAS7-XMEAS9,1.3134945899946833,0.5067750785804495
122,200,240.0,-40.0,0.2713293650793651,0.8969097222222224,XMEAS7-XMEAS9,1.2876309204898213,0.5210377068419259
123,200,280.0,-80.0,0.3877480158730158,0.8316369047619048,XMEAS7-XMEAS9,1.2573763318897748,0.47195241439457475
124,200,,,0.4013144841269842,0.822624007936508,XMEAS7-XMEAS8,0.7920556736128304,0.5509448012832496
125,210,,,0.32993551587301584,0.8465128968253968,XMEAS7-XMEAS10,0.7964501879772868,0.7695871299427606
126,300,920.0,-620.0,0.31128472222222225,0.9112500000000001,XMEAS8-XMEAS9,1.3144898471183388,1.1198956780883222
127,210,,,0.5566220238095237,0.7748115079365079,XMEAS7-XMEAS10,0.7577451414894644,0.28590184622943715
128,210,,,0.40057043650793644,0.875,XMEAS7-XMEAS9,0.9629029174293787,2.009397971085765
129,200,,,0.4330853174603174,0.8617757936507935,XMEAS7-XMEAS9,0.9884629413986394,0.85905731445453
130,200,,,0.3088293650793651,0.855922619047619,XMEAS7-XMEAS9,1.091946178672211,1.1965019091522957
131,200,440.0,-240.0,0.29007936507936505,0.9371726190476191,XMEAS7-XMEAS9,1.61700419654853,0.4245352588394931
132,210,380.0,-170.0,0.3324404761904762,0.8373115079365079,XMEAS7-XMEAS9,1.3401155017253052,1.0760934496977888
133,210,370.0,-160.0,0.2832093253968254,0.886512896825397,XMEAS7-XMEAS9,1.310930558698785,0.5237241698495914
134,280,,,0.28313492063492063,0.848874007936508,XMEAS7-XMEAS9,0.7469375460388155,0.7635664714563172
135,210,260.0,-50.0,0.13611111111111113,0.9175000000000001,XMEAS7-XMEAS9,1.1116766682593018,0.83918798434466
136,200,,,0.3275793650793651,0.875,XMEAS7-XMEAS9,1.0757483001789638,0.8961884909421247
137,200,,,0.24627976190476195,0.901061507936508,XMEAS7-XMEAS9,1.3030883256615902,1.0434219100107665
138,260,590.0,-330.0,0.376140873015873,0.8473611111111111,XMEAS7-XMEAS9,1.1208023115534638,1.2605564602512234
139,200,,,0.3941220238095238,0.848874007936508,XMEAS7-XMEAS9,1.0533835448491535,1.1600125200156117
140,240,950.0,-710.0,0.31217757936507934,0.88125,XMEAS7-XMEAS9,1.0849605933618296,1.3512637377745376
141,200,,,0.37504960317460323,0.847311507936508,XMEAS7-XMEAS9,1.0526730084857694,0.8665454911247928
142,200,260.0,-60.0,0.4138144841269842,0.862361111111111,XMEAS7-XMEAS9,1.2185047949427026,0.42727917087372075
143,200,,,0.459796626984127,0.842435515873016,XMEAS7-XMEAS9,0.9457294526345192,0.5324293128768799
144,230,,,0.25057043650793653,0.8612500000000001,XMEAS7-XMEAS9,0.9631365183128681,1.2713152858264585
145,220,240.0,-20.0,0.30669642857142854,0.9161111111111111,XMEAS7-XMEAS9,1.234225836494532,1.0065617344241418
146,280,470.0,-190.0,0.30391865079365077,0.9100000000000001,XMEAS7-XMEAS9,1.1763469162027016,0.9302534231287855
147,230,,,0.31961805555555556,0.8637499999999999,XMEAS7-XMEAS9,0.9684923197892157,1.485433103133203
148,220,,,0.2544890873015873,0.8909226190476189,XMEAS7-XMEAS10,1.4225916870755153,0.8380233475893023
149,210,,,0.2832589285714286,0.8777628968253968,XMEAS7-XMEAS9,1.1425969220864793,0.42854136965009393
150,200,,,0.27336309523809527,0.8852628968253967,XMEAS7-XMEAS9,0.9133504943469317,1.0168691379454837
151,210,,,0.3236111111111112,0.8925000000000001,XMEAS7-XMEAS9,1.0752969034702153,1.1763752799302234
152,200,,,0.38353174603174606,0.9100000000000001,XMEAS7-XMEAS9,1.1274855845637703,0.6134062975205943
153,230,,,0.42046130952380956,0.8474999999999999,XMEAS7-XMEAS9,0.8459251039960952,0.6183924000806532
154,200,740.0,-540.0,0.2787946428571429,0.9042757936507936,XMEAS7-XMEAS9,1.2341636450060514,0.31994126392318867
155,270,,,0.2835813492063492,0.8776984126984125,XMEAS7-XMEAS9,0.9950132802847372,0.4436864707197852
156,230,,,0.34191468253968255,0.9127628968253969,XMEAS7-XMEAS9,1.2496621870064386,1.3870215292214
157,230,,,0.2683779761904762,0.8494097222222223,XMEAS7-XMEAS9,1.2416650192591312,0.5326591296323463
158,200,400.0,-200.0,0.36949404761904764,0.8712500000000001,XMEAS7-XMEAS9,1.2595705558684263,0.7646621965622397
159,260,,,0.35119047619047616,0.8462499999999998,XMEAS7-XMEAS9,0.9462399538234918,0.7798101679257012
160,270,550.0,-280.0,0.18296130952380948,0.94375,XMEAS7-XMEAS9,1.5158115547275048,1.3589879095959667
161,240,,,0.4320684523809524,0.8153373015873016,XMEAS7-XMEAS9,1.0186342931548154,0.631979602142975
162,290,270.0,20.0,0.36780753968253965,0.8412499999999999,XMEAS7-XMEAS9,1.1696637829198275,1.2114785713243104
163,220,,,0.4629960317460317,0.8638244047619048,XMEAS7-XMEAS9,0.7705491654897794,1.061149842629699
164,200,,,0.3932539682539683,0.9256597222222223,XMEAS7-XMEAS9,1.2776199140400553,0.5022275863207434
165,260,,,0.46143353174603174,0.896185515873016,XMEAS7-XMEAS9,1.277153166834045,0.7691890966119201
166,240,580.0,-340.0,0.277405753968254,0.8695386904761906,XMEAS7-XMEAS9,1.3453962849870542,0.5516893389890597
167,210,,,0.45007440476190474,0.815262896825397,XMEAS8-XMEAS9,1.0360971930460905,0.6701214750268885
168,240,,,0.45657242063492065,0.86,XMEAS7-XMEAS9,1.1378508531592788,1.3677965265830412
169,210,,,0.3878224206349207,0.8384226190476189,XMEAS7-XMEAS9,1.0482099323310392,1.2506860960544108
170,200,,,0.5037946428571429,0.8328869047619047,XMEAS7-XMEAS9,0.9139835658219688,0.5642022269201189
171,200,320.0,-120.0,0.3404761904761905,0.9165128968253968,XMEAS7-XMEAS9,1.4946785313395032,0.9054643794304275
172,200,430.0,-230.0,0.3866071428571428,0.8612500000000001,XMEAS7-XMEAS10,1.117366516315928,0.5379399701931565
173,220,,,0.3402281746031746,0.8767757936507937,XMEAS7-XMEAS9,1.3083117838379734,0.5214112663496181
174,200,,,0.3689484126984127,0.8163244047619047,XMEAS7-XMEAS9,0.7730264445412954,0.7080242839384274
175,260,,,0.47051091269841266,0.802172619047619,XMEAS8-XMEAS9,0.889977338899754,0.5841729034582215
176,200,,,0.3680555555555556,0.8525,XMEAS8-XMEAS10,1.2772332336677825,1.0225037059397508
177,210,,,0.24853670634920633,0.8887499999999999,XMEAS7-XMEAS9,1.0691303653526463,1.3692963295980485
178,200,840.0,-640.0,0.4087053571428571,0.87625,XMEAS7-XMEAS9,1.2637640662760856,0.9373414227410678
179,210,820.0,-610.0,0.28382936507936507,0.8734226190476191,XMEAS7-XMEAS9,1.1767528789920843,1.0152644538712885
180,290,,,0.34538690476190476,0.8636111111111111,XMEAS7-XMEAS9,1.1331104673521015,0.5550225101243482
181,220,260.0,-40.0,0.42606646825396827,0.870922619047619,XMEAS7-XMEAS9,1.1257925346516677,0.6876589373482428
182,200,,,0.42088293650793657,0.7492757936507937,XMEAS7-XMEAS9,0.8950290576947901,0.8791958540729432
183,240,470.0,-230.0,0.4571924603174603,0.9032986111111111,XMEAS7-XMEAS9,1.5803986496936198,0.5234410391933056
184,250,320.0,-70.0,0.3499255952380952,0.8798611111111111,XMEAS7-XMEAS10,1.3245263232444657,0.7977281123111942
185,200,,,0.4749255952380951,0.7869097222222222,XMEAS9-XMEAS10,0.9088535123936307,0.7486282759861699
186,210,,,0.25783730158730156,0.9103373015873014,XMEAS7-XMEAS9,1.1204612051675844,0.3721763878435882
187,250,,,0.5172371031746031,0.8087500000000001,XMEAS7-XMEAS8,0.8779932856757476,1.2387679247762875
188,210,,,0.5203373015873016,0.8642757936507938,XMEAS7-XMEAS9,1.004383984445848,1.221024441791555
189,210,200.0,10.0,0.2914186507936508,0.9078869047619047,XMEAS7-XMEAS9,1.3936124021918908,0.6990237630226463
190,210,,,0.423859126984127,0.886512896825397,XMEAS7-XMEAS9,1.0307120439902473,1.0919432245984668
191,200,,,0.435218253968254,0.8387500000000001,XMEAS7-XMEAS9,1.0116127120549905,0.5647120519056346
192,230,380.0,-150.0,0.3617311507936508,0.8495486111111111,XMEAS7-XMEAS9,1.0644176275451593,0.7580525086606383
193,380,,,0.32626488095238093,0.8055257936507937,XMEAS7-XMEAS9,0.8350202478871808,0.6640175633118354
194,200,290.0,-90.0,0.39367559523809526,0.858611111111111,XMEAS8-XMEAS9,1.189320046829518,0.6914227500667871
195,200,,,0.31257440476190473,0.853561507936508,XMEAS7-XMEAS9,1.080790861679159,0.6448782515116837
196,200,,,0.3871279761904762,0.9024999999999999,XMEAS7-XMEAS9,0.9252817216235758,0.9472384071209282
197,200,310.0,-110.0,0.3070188492063492,0.849672619047619,XMEAS7-XMEAS9,1.1480615553057876,0.6790543033790969
198,200,370.0,-170.0,0.4156498015873016,0.8757986111111112,XMEAS7-XMEAS9,0.979318469713828,0.6806732095152334
199,200,,,0.3483630952380953,0.833422619047619,XMEAS7-XMEAS9,0.7001120296630027,0.7438892519059026
200,230,,,0.4324404761904762,0.8336111111111111,XMEAS7-XMEAS9,0.9026450214944435,0.7754818077949829
201,200,,,0.3565724206349207,0.8276240079365081,XMEAS7-XMEAS9,0.8303625988130502,0.7575551935525663
202,260,,,0.37410714285714286,0.8594097222222222,XMEAS7-XMEAS9,1.1019795725082489,0.6507325342002985
203,200,890.0,-690.0,0.388640873015873,0.8600000000000001,XMEAS7-XMEAS9,1.4233998491173,0.6093263486347805
204,240,,,0.33129960317460316,0.845,XMEAS7-XMEAS9,0.950854217001859,0.6466557210102223
205,200,400.0,-200.0,0.31780753968253966,0.900262896825397,XMEAS7-XMEAS9,1.2525870174886495,0.6820740304421916
206,240,220.0,20.0,0.407390873015873,0.8780257936507937,XMEAS7-XMEAS9,1.1973037207473083,0.5680888194935428
207,220,640.0,-420.0,0.48938492063492056,0.895124007936508,XMEAS7-XMEAS9,1.0916499861101325,1.4387879830240167
208,220,500.0,-280.0,0.17222222222222222,0.9487500000000001,XMEAS7-XMEAS9,1.3536963895880734,0.6213839320960691
209,200,710.0,-510.0,0.39064980158730156,0.9441369047619048,XMEAS7-XMEAS9,1.3013274821480691,0.38272815188314196
210,210,340.0,-130.0,0.297718253968254,0.8503869047619048,XMEAS7-XMEAS9,1.3248690056314196,0.5441216270610861
211,200,,,0.35114087301587305,0.8737499999999999,XMEAS7-XMEAS9,0.7779644406890738,0.7846372765774303
212,250,,,0.3582837301587302,0.8490128968253968,XMEAS7-XMEAS9,0.8616380828407284,0.9703446766255746
213,220,470.0,-250.0,0.30726686507936507,0.894935515873016,XMEAS7-XMEAS9,1.0116125875237783,1.8308549045242983
214,260,540.0,-280.0,0.2801835317460317,0.8800000000000001,XMEAS7-XMEAS9,1.1238701852426163,0.7951754569273058
215,200,800.0,-600.0,0.44546130952380947,0.7991369047619047,XMEAS7-XMEAS8,1.1781802217678603,0.5575091597514453
216,210,,,0.3806299603174604,0.8200744047619046,XMEAS7-XMEAS9,1.051996721229597,0.31394164004559394
217,220,300.0,-80.0,0.36564980158730165,0.8536111111111111,XMEAS7-XMEAS9,1.2877240607444094,1.1176499507359772
218,200,520.0,-320.0,0.2582093253968254,0.8467757936507937,XMEAS7-XMEAS9,1.6163040819959966,1.571173143248896
219,200,,,0.4902281746031745,0.8612500000000001,XMEAS7-XMEAS9,1.0383093301082145,0.5822302182398141
220,200,880.0,-680.0,0.2582093253968254,0.9377628968253969,XMEAS7-XMEAS9,1.2525107044928045,0.6618371236708622
221,200,,,0.24015376984126985,0.9125,XMEAS7-XMEAS9,0.9960042466017789,0.6490097641876746
222,200,330.0,-130.0,0.3777033730158731,0.8662500000000002,XMEAS7-XMEAS9,1.2354820428511233,1.4508156790848095
223,250,,,0.377281746031746,0.8177628968253968,XMEAS7-XMEAS10,1.0140073117263202,0.8534416971572657
224,200,,,0.31502976190476195,0.8642757936507938,XMEAS7-XMEAS9,0.9249244779289298,1.0706359478124143
225,210,760.0,-550.0,0.32410714285714287,0.9281597222222222,XMEAS7-XMEAS9,1.4711886469228208,0.6088836113301558
226,200,,,0.3196428571428572,0.829861111111111,XMEAS7-XMEAS9,0.8440787963001022,0.4602973204004727
227,200,,,0.3301835317460318,0.9012500000000001,XMEAS7-XMEAS9,1.0450231419697633,1.849821138837249
228,200,580.0,-380.0,0.3181299603174604,0.8390128968253968,XMEAS7-XMEAS9,1.288098428999105,0.8538823632179867
229,200,,,0.34134424603174607,0.8895386904761905,XMEAS7-XMEAS9,0.9499385407392082,0.835451674429439
230,210,,,0.36964285714285716,0.8867757936507935,XMEAS7-XMEAS9,1.0604113374119646,0.33281463855630183
231,200,650.0,-450.0,0.3469742063492064,0.8717757936507937,XMEAS7-XMEAS9,1.2779132404111657,0.9690839539165745
232,200,,,0.32688492063492064,0.834672619047619,XMEAS7-XMEAS9,0.9972730144289417,1.4077661243673993
233,320,,,0.46426091269841263,0.867762896825397,XMEAS8-XMEAS9,0.8759958592016137,0.4862767228616019
234,210,,,0.42532242063492065,0.8124355158730159,XMEAS7-XMEAS8,0.9784409198211155,0.40600008372388524
235,200,,,0.43700396825396826,0.848874007936508,XMEAS7-XMEAS9,0.8166224820516174,0.47459801971990084
236,200,390.0,-190.0,0.36989087301587303,0.8069097222222222,XMEAS7-XMEAS9,1.0698754721879549,1.3644102303015646
237,240,270.0,-30.0,0.24575892857142856,0.9530257936507937,XMEAS7-XMEAS9,1.051894388762699,1.4752303081622034
238,280,,,0.2719742063492063,0.905262896825397,XMEAS7-XMEAS10,1.0693585697449346,0.4190367629850809
239,200,500.0,-300.0,0.3406001984126984,0.8663740079365079,XMEAS8-XMEAS10,1.3109300059930082,0.4993656312351156
240,200,,,0.39657738095238093,0.8237500000000001,XMEAS8-XMEAS9,0.7897507940235688,0.8752188636271231
