run_id,t_single_alarm,t_relation_detect,lead_time,switching_mean,dominance_mean,dominant_pair,d2_post_mean,d2_pre_mean
1,200,,,0.4823164682539682,0.8134226190476191,XMEAS9-XMEAS11,0.7902632557985972,0.8166128257839826
2,200,,,0.43534226190476194,0.8182986111111111,XMEAS8-XMEAS9,0.9082192574779173,0.7250455763751723
3,200,300.0,-100.0,0.48913690476190474,0.7661111111111112,XMEAS7-XMEAS10,1.1370602823915872,0.8858078311969958
4,210,,,0.5390128968253969,0.777172619047619,XMEAS8-XMEAS11,0.972541608551106,0.4502887380876072
5,210,880.0,-670.0,0.3705853174603175,0.8527628968253967,XMEAS8-XMEAS9,0.9652905247025764,1.3961066631739527
6,200,,,0.28655753968253966,0.8998115079365079,XMEAS10-XMEAS11,1.0165898539140439,1.0599921493360958
7,200,,,0.46274801587301584,0.8011111111111113,XMEAS8-XMEAS11,0.7028929245042319,0.9131216860866295
8,210,,,0.39885912698412695,0.797048611111111,XMEAS9-XMEAS10,0.8811886644523929,0.4528413994995555
9,200,,,0.4257440476190476,0.7944097222222223,XMEAS10-XMEAS11,0.7003165443425632,1.5266296768052932
10,200,,,0.4488095238095239,0.7663740079365079,XMEAS10-XMEAS11,0.8968543015013928,0.746111585943163
11,200,610.0,-410.0,0.3342261904761905,0.9055257936507939,XMEAS7-XMEAS8,1.0357210089576272,0.3807804766933455
12,200,,,0.33477182539682543,0.855262896825397,XMEAS8-XMEAS9,0.8134253852165303,0.9264298386725391
13,210,,,0.4416666666666666,0.8225000000000001,XMEAS7-XMEAS8,0.8122367488511063,1.4198259384481304
14,200,620.0,-420.0,0.4325644841269841,0.797172619047619,XMEAS7-XMEAS8,1.196794000205575,0.7953863375193587
15,200,,,0.4871279761904761,0.7873115079365081,XMEAS8-XMEAS9,0.6892126088607797,0.9232080770774532
16,200,,,0.37740575396825393,0.8140128968253968,XMEAS8-XMEAS9,0.7588486079059565,0.9134547703595901
17,210,,,0.5027033730158731,0.77125,XMEAS8-XMEAS11,0.7432323922922306,0.6627976826150146
18,210,,,0.41294642857142866,0.7384226190476191,XMEAS8-XMEAS10,0.7060153620996912,0.6164468368813104
19,210,,,0.3933035714285714,0.7671726190476191,XMEAS8-XMEAS9,0.8637512653005317,0.4777447478986329
20,200,,,0.2991071428571429,0.8424355158730158,XMEAS8-XMEAS10,0.9212583430227429,0.8746470954961346
21,210,,,0.448735119047619,0.7675744047619049,XMEAS7-XMEAS9,0.7606618756829651,0.41060640458559483
22,210,,,0.38730158730158737,0.8411111111111111,XMEAS8-XMEAS10,0.8733465419136621,1.1423233910943427
23,210,,,0.4197668650793651,0.7673611111111112,XMEAS9-XMEAS10,0.7783148269062903,0.8246620732550981
24,200,,,0.42924107142857143,0.8594097222222222,XMEAS8-XMEAS10,0.9230564368123254,0.7748561386876799
25,200,,,0.3844742063492064,0.8612500000000001,XMEAS7-XMEAS10,0.8504696700683242,1.1913437471890322
26,200,,,0.48092757936507946,0.792172619047619,XMEAS8-XMEAS9,0.6321477092711094,0.8349707513457786
27,210,,,0.28725198412698416,0.8370386904761904,XMEAS7-XMEAS10,1.2242462005831913,0.9694604857816858
28,210,,,0.40188492063492065,0.8273611111111112,XMEAS8-XMEAS9,0.7390247978237372,1.25392382937801
29,210,,,0.2941964285714286,0.8620386904761904,XMEAS7-XMEAS8,0.8109925188687687,0.7287720003948164
30,200,,,0.41282242063492064,0.7936111111111112,XMEAS7-XMEAS8,0.8154875644780388,0.8051460599201244
31,210,,,0.40669642857142857,0.8649999999999999,XMEAS8-XMEAS9,0.6968542958949908,1.9756962212732712
32,200,510.0,-310.0,0.3851686507936508,0.8573611111111112,XMEAS10-XMEAS11,1.0112957082400753,1.433264668515508
33,210,,,0.35575396825396827,0.8577628968253969,XMEAS9-XMEAS11,0.8177488588475207,0.4431970374940728
34,200,,,0.5146577380952382,0.81375,XMEAS8-XMEAS9,0.6778603341598222,0.8619337106129598
35,210,,,0.40701884920634923,0.8411111111111111,XMEAS7-XMEAS10,0.8384169936022039,1.1019963080361244
36,200,,,0.3207589285714286,0.838685515873016,XMEAS8-XMEAS9,0.7822639906855475,0.7172802506532796
37,200,,,0.4428075396825396,0.83125,XMEAS8-XMEAS9,0.8767912108018026,0.7318774738674159
38,200,720.0,-520.0,0.5388144841269841,0.7725,XMEAS9-XMEAS11,0.9635980265841665,0.7928102657039652
39,210,,,0.3674355158730159,0.8400000000000002,XMEAS8-XMEAS9,0.8775690197160533,1.1131303278247924
40,210,260.0,-50.0,0.3616071428571429,0.82,XMEAS8-XMEAS9,1.1379120090617278,0.82205150904127
41,210,,,0.4156498015873016,0.8174355158730158,XMEAS9-XMEAS11,0.8576704571367998,0.8656347630539841
42,200,,,0.3139632936507937,0.802435515873016,XMEAS10-XMEAS11,0.7985517342206279,0.6826595337355897
43,210,,,0.42961309523809527,0.7552628968253968,XMEAS10-XMEAS11,0.5461512902235608,0.9845343880361385
44,200,,,0.43963293650793656,0.8412500000000002,XMEAS10-XMEAS11,0.9271530464233878,1.57068853555787
45,210,410.0,-200.0,0.269890873015873,0.8544097222222222,XMEAS7-XMEAS9,1.0055169240804411,1.9271313725166734
46,210,,,0.41855158730158737,0.7631597222222222,XMEAS8-XMEAS9,0.7768590154840582,0.5983830581245263
47,210,,,0.4227926587301587,0.845,XMEAS7-XMEAS8,0.9169034050854389,0.9910105516527518
48,210,590.0,-380.0,0.2935019841269841,0.7840128968253968,XMEAS8-XMEAS10,1.0636140792315754,1.3008397574405428
49,200,,,0.4378720238095239,0.8085515873015874,XMEAS7-XMEAS10,0.8954421217594994,0.6807155570415168
50,200,,,0.463516865079365,0.8244097222222223,XMEAS7-XMEAS10,0.7524649416110722,0.31534976028325085
51,200,,,0.4205853174603174,0.8025744047619048,XMEAS7-XMEAS10,0.7538558884609216,0.5714430110303744
52,210,530.0,-320.0,0.3967261904761905,0.8067757936507937,XMEAS8-XMEAS9,1.0670581487273612,0.3982585623907517
53,200,200.0,0.0,0.5600446428571428,0.74,XMEAS9-XMEAS11,0.7759204068061865,0.5081068885266404
54,200,410.0,-210.0,0.38182043650793646,0.83125,XMEAS8-XMEAS9,0.931446455859071,0.9466608038912424
55,200,,,0.3998759920634921,0.84375,XMEAS9-XMEAS11,0.78250975996853,1.225744216759799
56,210,,,0.38472222222222224,0.8787500000000001,XMEAS8-XMEAS10,0.8707886923451282,0.5390344780444912
57,210,,,0.39828869047619053,0.8074999999999999,XMEAS8-XMEAS9,0.6752026598200239,0.7298725758393895
58,200,,,0.49861111111111106,0.79,XMEAS10-XMEAS11,0.5188599550114225,0.8889312820209584
59,210,,,0.5056299603174603,0.7416369047619048,XMEAS8-XMEAS9,1.122018087823762,0.27886809400259505
60,200,,,0.3453373015873016,0.9269097222222223,XMEAS7-XMEAS9,0.938777890213119,0.4211734289511773
61,210,,,0.4374503968253968,0.8180257936507935,XMEAS9-XMEAS10,0.9128578168842086,1.0284920336208108
62,200,,,0.3622519841269841,0.7720386904761904,XMEAS7-XMEAS8,0.9078579020288362,0.733831602126831
63,210,,,0.38239087301587305,0.7870386904761905,XMEAS10-XMEAS11,0.9188126702113028,0.5152848779291327
64,200,,,0.3886904761904762,0.8490128968253968,XMEAS7-XMEAS8,0.8922433481945664,0.8844420676334451
65,210,480.0,-270.0,0.3705853174603175,0.85625,XMEAS9-XMEAS11,1.0771639872194179,1.4131376328931016
66,210,,,0.33338293650793654,0.8300000000000001,XMEAS8-XMEAS9,0.6875303818416733,0.9632702046405077
67,200,,,0.29717261904761905,0.8675,XMEAS8-XMEAS9,0.8560035036975296,0.7680366656802647
68,200,,,0.4935515873015873,0.7820486111111111,XMEAS8-XMEAS9,0.7332221534550676,0.778637508190756
69,200,,,0.37475198412698413,0.8015128968253968,XMEAS7-XMEAS10,0.7358689126727287,0.8702061630985928
70,200,,,0.5067460317460318,0.7775744047619048,XMEAS10-XMEAS11,0.7133789337482233,0.5943217272611748
71,210,,,0.41465773809523815,0.8121726190476191,XMEAS8-XMEAS11,0.8110630442612198,0.6842516012102875
72,200,,,0.344890873015873,0.7831597222222222,XMEAS8-XMEAS10,0.9828871925397156,0.763972690296082
73,200,,,0.5432539682539682,0.7449999999999999,XMEAS8-XMEAS9,0.7843948873663853,0.6696853075107657
74,200,,,0.43687996031746035,0.8491369047619047,XMEAS10-XMEAS11,0.6708956842049607,0.7641296704514297
75,200,,,0.3680555555555555,0.8162499999999999,XMEAS7-XMEAS9,0.8323468630837507,0.9559234323377264
76,210,,,0.3680059523809524,0.8149355158730159,XMEAS8-XMEAS9,0.7441781301651431,0.4933269349856106
77,200,,,0.4308779761904762,0.738874007936508,XMEAS7-XMEAS9,0.6655466959305547,0.5665860579269605
78,210,,,0.36919642857142854,0.79625,XMEAS8-XMEAS10,0.9977544303139851,0.5099714411345118
79,210,810.0,-600.0,0.39027777777777783,0.8375,XMEAS8-XMEAS10,1.0372121681067255,0.8995959669497173
80,210,,,0.3611855158730159,0.8171726190476191,XMEAS8-XMEAS10,0.8227367323661816,0.6595707432617336
81,200,790.0,-590.0,0.44615575396825397,0.83625,XMEAS8-XMEAS9,0.9952959008719027,0.7017836843420598
82,210,,,0.3912946428571429,0.8480257936507936,XMEAS8-XMEAS9,0.9643851438855477,0.4951534122607016
83,210,,,0.42336309523809523,0.7780257936507937,XMEAS8-XMEAS10,0.8294434958859741,0.949265254498714
84,200,300.0,-100.0,0.34739583333333335,0.7862499999999999,XMEAS7-XMEAS8,1.0218194659342585,1.089976212855586
85,210,,,0.3637648809523809,0.85375,XMEAS8-XMEAS9,0.9098829451905048,1.1089172326897585
86,200,350.0,-150.0,0.3932539682539683,0.7880257936507936,XMEAS7-XMEAS10,0.8978179110166911,0.4669813546866504
87,210,,,0.4110615079365079,0.7990873015873016,XMEAS9-XMEAS11,0.9567687687897865,0.5614677304748151
88,200,,,0.35436507936507944,0.8655257936507936,XMEAS8-XMEAS9,0.9215016528892102,0.6275883056254519
89,200,,,0.3565724206349206,0.9044097222222224,XMEAS7-XMEAS9,0.8076435860518896,0.7886605996009431
90,210,300.0,-90.0,0.3402777777777778,0.8025,XMEAS7-XMEAS8,0.8106105696472291,0.9823269181885624
91,200,,,0.35796130952380956,0.8013740079365078,XMEAS8-XMEAS11,0.8997097241802223,1.265978794561707
92,210,,,0.34198908730158734,0.85875,XMEAS8-XMEAS9,0.8526189442747956,0.566358259275945
93,210,,,0.41073908730158737,0.7928869047619047,XMEAS8-XMEAS10,0.7546696958418609,0.4601797112704225
94,200,,,0.4544146825396826,0.7811855158730159,XMEAS7-XMEAS9,0.6109276589518025,0.4480822591061997
95,200,330.0,-130.0,0.4051835317460317,0.7661855158730159,XMEAS7-XMEAS9,0.9513273596868614,1.002256457611989
96,210,,,0.44861111111111107,0.8351240079365079,XMEAS7-XMEAS9,0.8081927148670299,0.2728178775810641
97,200,720.0,-520.0,0.37103174603174605,0.8699999999999999,XMEAS8-XMEAS10,1.2281826341948385,0.6872459494592379
98,200,,,0.2937996031746032,0.805798611111111,XMEAS8-XMEAS10,0.600912066679994,0.7077462019527224
99,210,370.0,-160.0,0.2937996031746032,0.8644097222222221,XMEAS8-XMEAS9,1.0585106936427988,0.8446552825881809
100,200,,,0.4469742063492064,0.8692757936507938,XMEAS8-XMEAS9,0.9325228925399669,1.0944488854862848
101,200,,,0.3912946428571429,0.851374007936508,XMEAS8-XMEAS9,0.7839640128445551,0.8725550320658365
102,200,,,0.3609126984126984,0.7931597222222223,XMEAS8-XMEAS11,0.907898208738335,0.5829823883392276
103,200,,,0.46552579365079366,0.7723015873015873,XMEAS8-XMEAS9,0.6247822178475513,0.4635470496444756
104,210,,,0.333655753968254,0.8400000000000001,XMEAS10-XMEAS11,0.9948098939481929,1.4395457644812921
105,200,,,0.3873759920634921,0.7948611111111112,XMEAS10-XMEAS11,0.7814334686616139,0.863880403105247
106,200,,,0.37197420634920636,0.7998611111111111,XMEAS8-XMEAS11,0.7835667356997449,1.3366534015809268
107,210,,,0.47487599206349207,0.8024999999999999,XMEAS8-XMEAS9,0.7805794320140547,0.7428009411519253
108,200,440.0,-240.0,0.43643353174603183,0.8006597222222223,XMEAS9-XMEAS10,0.8919320740182979,0.6248286640057739
109,200,,,0.4360367063492063,0.7827628968253968,XMEAS8-XMEAS9,0.7703559316611137,0.9435639461219504
110,210,600.0,-390.0,0.3846478174603175,0.8356597222222222,XMEAS8-XMEAS9,0.9637949949818292,0.7001772243072765
111,200,,,0.5235615079365079,0.7650744047619048,XMEAS9-XMEAS11,0.8016827044230862,0.761763923314077
112,200,530.0,-330.0,0.5224206349206348,0.7485615079365079,XMEAS7-XMEAS8,0.9593771303300074,1.0690603498153617
113,210,,,0.40478670634920644,0.8462499999999998,XMEAS8-XMEAS9,0.7512291519714156,0.9357273261865998
114,200,,,0.4207093253968254,0.7940128968253968,XMEAS8-XMEAS10,0.8117866285202133,1.8747482081935107
115,210,360.0,-150.0,0.24268353174603177,0.8400000000000001,XMEAS7-XMEAS10,0.9990366337453598,1.1156285154520404
116,210,,,0.4434275793650794,0.7894097222222223,XMEAS8-XMEAS9,0.7319394024632958,0.5713593759374996
117,210,,,0.4505704365079365,0.8149999999999998,XMEAS7-XMEAS10,0.9801090103573651,1.2637935537069982
118,200,,,0.3287946428571429,0.8817757936507938,XMEAS7-XMEAS10,1.0240432796495225,0.3217978383029351
119,210,,,0.4115575396825397,0.8217757936507937,XMEAS7-XMEAS9,1.0380273665462592,0.726444052299188
120,210,,,0.3760168650793651,0.8100000000000002,XMEAS7-XMEAS10,0.6725411219897526,2.1392813280661054
121,210,,,0.3946428571428572,0.800922619047619,XMEAS8-XMEAS11,1.0515658360194213,0.5067750785804495
122,200,,,0.37115575396825395,0.8286111111111112,XMEAS9-XMEAS11,0.9769157976376686,0.5210377068419259
123,200,,,0.44174107142857144,0.7242757936507936,XMEAS10-XMEAS11,0.9493819877772903,0.47195241439457475
124,200,,,0.40530753968253974,0.7913740079365079,XMEAS8-XMEAS9,0.710372897778851,0.5509448012832496
125,210,,,0.4485615079365079,0.8090128968253968,XMEAS8-XMEAS9,0.6689488343364405,0.7695871299427606
126,200,,,0.2973958333333334,0.8699999999999999,XMEAS10-XMEAS11,0.9406633143110087,1.1198956780883222
127,210,,,0.4585813492063492,0.8121726190476191,XMEAS7-XMEAS10,0.680994488832462,0.28590184622943715
128,210,,,0.31029265873015877,0.8425,XMEAS7-XMEAS9,0.9374542136264232,2.009397971085765
129,200,,,0.4497519841269841,0.7767757936507936,XMEAS8-XMEAS9,0.9916120267659728,0.85905731445453
130,200,,,0.39060019841269844,0.7648115079365081,XMEAS7-XMEAS10,0.6897013958916622,1.1965019091522957
131,200,460.0,-260.0,0.36768353174603174,0.7909226190476191,XMEAS8-XMEAS10,0.9230412855770898,0.4245352588394931
132,210,310.0,-100.0,0.321155753968254,0.891061507936508,XMEAS9-XMEAS11,1.0248105439052342,1.0760934496977888
133,210,380.0,-170.0,0.36294642857142856,0.8134226190476191,XMEAS8-XMEAS9,1.040646780107855,0.5237241698495914
134,210,,,0.32063492063492066,0.870124007936508,XMEAS8-XMEAS9,0.861429259299601,0.7635664714563172
135,210,,,0.3375,0.8600000000000001,XMEAS8-XMEAS10,0.97861931498146,0.83918798434466
136,200,,,0.3734126984126984,0.7973611111111112,XMEAS7-XMEAS10,0.9481120454025167,0.8961884909421247
137,200,,,0.28794642857142855,0.8885615079365081,XMEAS8-XMEAS9,1.117104847217324,1.0434219100107665
138,200,,,0.5018849206349205,0.7836111111111111,XMEAS7-XMEAS10,0.7075482825849798,1.2605564602512234
139,200,,,0.3960813492063492,0.7702628968253968,XMEAS7-XMEAS10,0.9192725788442935,1.1600125200156117
140,210,,,0.5982886904761904,0.7875000000000001,XMEAS10-XMEAS11,0.8037734558218851,1.3512637377745376
141,200,,,0.3750496031746032,0.769811507936508,XMEAS9-XMEAS10,0.8820742189043006,0.8665454911247928
142,200,,,0.4039186507936508,0.7886111111111112,XMEAS9-XMEAS10,0.9133068072029952,0.42727917087372075
143,200,240.0,-40.0,0.3218998015873016,0.8186855158730157,XMEAS8-XMEAS9,0.9827753393820581,0.5324293128768799
144,210,,,0.3269593253968254,0.8245486111111111,XMEAS7-XMEAS8,0.7926288088636241,1.2713152858264585
145,210,,,0.3463293650793651,0.8306597222222221,XMEAS8-XMEAS9,1.0755014929970876,1.0065617344241418
146,210,,,0.4428075396825397,0.8012499999999999,XMEAS8-XMEAS9,0.8133245061101834,0.9302534231287855
147,210,,,0.3472222222222222,0.7862500000000001,XMEAS7-XMEAS9,0.9065283684404524,1.485433103133203
148,210,,,0.3489335317460317,0.817624007936508,XMEAS8-XMEAS9,1.1207690771548264,0.8380233475893023
149,210,,,0.44159226190476186,0.828561507936508,XMEAS8-XMEAS9,0.7840647010440854,0.42854136965009393
150,200,,,0.4110367063492063,0.7827628968253968,XMEAS7-XMEAS8,0.6694730846348178,1.0168691379454837
151,210,640.0,-430.0,0.2652777777777778,0.89,XMEAS8-XMEAS9,1.121474409251137,1.1763752799302234
