run_id,t_single_alarm,t_relation_detect,lead_time,switching_mean,dominance_mean,dominant_pair,d2_post_mean,d2_pre_mean
1,200,,,0.5831349206349207,0.7759226190476189,XMEAS9-XMEAS11,0.761114650103208,0.8166128257839826
2,560,,,0.4867311507936508,0.7849999999999999,XMEAS8-XMEAS9,0.9428913804190392,0.7250455763751723
3,200,300.0,-100.0,0.46257440476190476,0.7561111111111111,XMEAS7-XMEAS10,1.0233508604600616,0.8858078311969958
4,230,,,0.5027281746031746,0.753422619047619,XMEAS7-XMEAS9,0.8858891891135972,0.4502887380876072
5,440,,,0.441592261904762,0.7640128968253969,XMEAS8-XMEAS9,0.833153305665439,1.3961066631739527
6,200,,,0.3319940476190476,0.8402628968253969,XMEAS10-XMEAS11,0.8564917047341927,1.0599921493360958
7,200,,,0.4794146825396826,0.8323611111111109,XMEAS7-XMEAS10,0.7849164011120967,0.9131216860866295
8,240,,,0.34885912698412697,0.8356597222222224,XMEAS10-XMEAS11,0.8270522722017594,0.4528413994995555
9,200,,,0.48963293650793654,0.7936111111111112,XMEAS10-XMEAS11,0.582237098004318,1.5266296768052932
10,200,,,0.44186507936507924,0.7727628968253969,XMEAS7-XMEAS10,0.8006099125834532,0.746111585943163
11,310,640.0,-330.0,0.28839285714285723,0.8680257936507936,XMEAS7-XMEAS8,0.9657050516552376,0.3807804766933455
12,200,,,0.4143353174603175,0.7952628968253969,XMEAS7-XMEAS8,0.7646590663015553,0.9264298386725391
13,320,,,0.3972222222222222,0.805,XMEAS7-XMEAS8,0.7788941037442054,1.4198259384481304
14,290,240.0,50.0,0.4734871031746032,0.787172619047619,XMEAS7-XMEAS8,1.296284609959399,0.7953863375193587
15,200,,,0.4051835317460317,0.8185615079365078,XMEAS8-XMEAS9,0.7022006312452177,0.9232080770774532
16,200,,,0.37740575396825393,0.7938740079365079,XMEAS8-XMEAS9,0.6854566594626095,0.9134547703595901
17,210,,,0.4997519841269842,0.76875,XMEAS9-XMEAS11,0.8102375002596739,0.6627976826150146
18,360,,,0.46793154761904765,0.762624007936508,XMEAS8-XMEAS10,0.6448162640057047,0.6164468368813104
19,280,420.0,-140.0,0.4508928571428571,0.7659226190476189,XMEAS8-XMEAS9,0.8592893639856151,0.4777447478986329
20,200,390.0,-190.0,0.26160714285714287,0.827435515873016,XMEAS8-XMEAS10,1.0032976893030596,0.8746470954961346
21,270,,,0.5376240079365079,0.7225744047619048,XMEAS9-XMEAS10,0.6707653743868776,0.41060640458559483
22,260,,,0.4581349206349207,0.9123611111111112,XMEAS8-XMEAS10,0.8610435846391568,1.1423233910943427
23,260,,,0.37948908730158737,0.7748611111111112,XMEAS7-XMEAS10,0.6549822537428669,0.8246620732550981
24,200,,,0.5071924603174602,0.7786111111111111,XMEAS8-XMEAS11,0.8822407576203348,0.7748561386876799
25,200,,,0.4414186507936508,0.8025,XMEAS7-XMEAS10,0.869428369567759,1.1913437471890322
26,200,,,0.37537202380952384,0.8271726190476191,XMEAS8-XMEAS9,0.7450441368331152,0.8349707513457786
27,300,,,0.27336309523809527,0.8582886904761905,XMEAS8-XMEAS9,1.1916888330366837,0.9694604857816858
28,420,,,0.41994047619047625,0.8745486111111112,XMEAS8-XMEAS9,0.7600062761895421,1.25392382937801
29,330,,,0.33586309523809527,0.7920386904761905,XMEAS7-XMEAS8,0.6892476000542198,0.7287720003948164
30,200,,,0.3846478174603175,0.8162500000000001,XMEAS10-XMEAS11,0.7398772323617709,0.8051460599201244
31,230,,,0.4275297619047619,0.7725,XMEAS8-XMEAS9,0.6542052797783466,1.9756962212732712
32,200,,,0.33377976190476194,0.796111111111111,XMEAS10-XMEAS11,0.9328333131893294,1.433264668515508
33,270,,,0.4557539682539683,0.772624007936508,XMEAS7-XMEAS9,0.6949090205309526,0.4431970374940728
34,200,,,0.4521577380952381,0.8162500000000001,XMEAS8-XMEAS11,0.5872057738686449,0.8619337106129598
35,300,,,0.4467261904761905,0.8219097222222222,XMEAS8-XMEAS10,0.7481164828913613,1.1019963080361244
36,200,,,0.29893353174603177,0.8399355158730157,XMEAS8-XMEAS9,0.728710751438042,0.7172802506532796
37,200,660.0,-460.0,0.46780753968253974,0.825,XMEAS9-XMEAS10,0.8545709170322706,0.7318774738674159
38,270,,,0.4138144841269841,0.8037500000000002,XMEAS10-XMEAS11,0.821811934701483,0.7928102657039652
39,310,,,0.5188244047619047,0.7987500000000001,XMEAS8-XMEAS9,0.8749765517237202,1.1131303278247924
40,260,,,0.3483630952380953,0.8612500000000001,XMEAS8-XMEAS10,0.9558600597147364,0.82205150904127
41,210,,,0.3918650793650794,0.8186855158730157,XMEAS8-XMEAS10,0.7020839215645802,0.8656347630539841
